category,topic,tree_header,term,tree_number,descriptor_id
Anatomy,Nervous System,A08,Mandibular Nerve,A08.800.800.120.760.500,http://id.nlm.nih.gov/mesh/D008340
Anatomy,Nervous System,A08,Lingual Nerve,A08.800.800.120.760.500.450,http://id.nlm.nih.gov/mesh/D008036
Anatomy,Nervous System,A08,Maxillary Nerve,A08.800.800.120.760.550,http://id.nlm.nih.gov/mesh/D008442
Anatomy,Nervous System,A08,Ophthalmic Nerve,A08.800.800.120.760.650,http://id.nlm.nih.gov/mesh/D009882
Anatomy,Nervous System,A08,Trigeminal Ganglion,A08.800.800.120.760.825,http://id.nlm.nih.gov/mesh/D012668
Anatomy,Nervous System,A08,Trochlear Nerve,A08.800.800.120.800,http://id.nlm.nih.gov/mesh/D014321
Anatomy,Nervous System,A08,Vagus Nerve,A08.800.800.120.900,http://id.nlm.nih.gov/mesh/D014630
Anatomy,Nervous System,A08,Laryngeal Nerves,A08.800.800.120.900.450,http://id.nlm.nih.gov/mesh/D007823
Anatomy,Nervous System,A08,Recurrent Laryngeal Nerve,A08.800.800.120.900.450.700,http://id.nlm.nih.gov/mesh/D012009
Anatomy,Nervous System,A08,Nodose Ganglion,A08.800.800.120.900.550,http://id.nlm.nih.gov/mesh/D009620
Anatomy,Nervous System,A08,Vestibulocochlear Nerve,A08.800.800.120.910,http://id.nlm.nih.gov/mesh/D000159
Anatomy,Nervous System,A08,Cochlear Nerve,A08.800.800.120.910.120,http://id.nlm.nih.gov/mesh/D003056
Anatomy,Nervous System,A08,Spiral Ganglion,A08.800.800.120.910.120.800,http://id.nlm.nih.gov/mesh/D013136
Anatomy,Nervous System,A08,Vestibular Nerve,A08.800.800.120.910.900,http://id.nlm.nih.gov/mesh/D014725
Anatomy,Nervous System,A08,Schwann Cells,A08.800.800.690,http://id.nlm.nih.gov/mesh/D012583
Anatomy,Nervous System,A08,Myelin Sheath,A08.800.800.690.500,http://id.nlm.nih.gov/mesh/D009186
Anatomy,Nervous System,A08,Neurilemma,A08.800.800.690.500.550,http://id.nlm.nih.gov/mesh/D009441
Anatomy,Nervous System,A08,Ranvier's Nodes,A08.800.800.690.500.700,http://id.nlm.nih.gov/mesh/D011901
Anatomy,Nervous System,A08,Spinal Nerves,A08.800.800.720,http://id.nlm.nih.gov/mesh/D013127
Anatomy,Nervous System,A08,Brachial Plexus,A08.800.800.720.050,http://id.nlm.nih.gov/mesh/D001917
Anatomy,Nervous System,A08,Median Nerve,A08.800.800.720.050.500,http://id.nlm.nih.gov/mesh/D008475
Anatomy,Nervous System,A08,Musculocutaneous Nerve,A08.800.800.720.050.540,http://id.nlm.nih.gov/mesh/D009138
Anatomy,Nervous System,A08,Radial Nerve,A08.800.800.720.050.700,http://id.nlm.nih.gov/mesh/D011826
Anatomy,Nervous System,A08,Ulnar Nerve,A08.800.800.720.050.850,http://id.nlm.nih.gov/mesh/D014459
Anatomy,Nervous System,A08,Cervical Plexus,A08.800.800.720.150,http://id.nlm.nih.gov/mesh/D002572
Anatomy,Nervous System,A08,Phrenic Nerve,A08.800.800.720.150.700,http://id.nlm.nih.gov/mesh/D010791
Anatomy,Nervous System,A08,Lumbosacral Plexus,A08.800.800.720.450,http://id.nlm.nih.gov/mesh/D008160
Anatomy,Nervous System,A08,Femoral Nerve,A08.800.800.720.450.250,http://id.nlm.nih.gov/mesh/D005267
Anatomy,Nervous System,A08,Obturator Nerve,A08.800.800.720.450.600,http://id.nlm.nih.gov/mesh/D009776
Anatomy,Nervous System,A08,Pudendal Nerve,A08.800.800.720.450.680,http://id.nlm.nih.gov/mesh/D060525
Anatomy,Nervous System,A08,Sciatic Nerve,A08.800.800.720.450.760,http://id.nlm.nih.gov/mesh/D012584
Anatomy,Nervous System,A08,Peroneal Nerve,A08.800.800.720.450.760.640,http://id.nlm.nih.gov/mesh/D010543
Anatomy,Nervous System,A08,Tibial Nerve,A08.800.800.720.450.760.820,http://id.nlm.nih.gov/mesh/D013979
Anatomy,Nervous System,A08,Sural Nerve,A08.800.800.720.450.760.820.820,http://id.nlm.nih.gov/mesh/D013497
Anatomy,Nervous System,A08,Spinal Nerve Roots,A08.800.800.720.725,http://id.nlm.nih.gov/mesh/D013126
Anatomy,Nervous System,A08,Cauda Equina,A08.800.800.720.725.150,http://id.nlm.nih.gov/mesh/D002420
Anatomy,Nervous System,A08,"Ganglia, Spinal",A08.800.800.720.725.350,http://id.nlm.nih.gov/mesh/D005727
Anatomy,Nervous System,A08,Thoracic Nerves,A08.800.800.720.800,http://id.nlm.nih.gov/mesh/D013900
Anatomy,Nervous System,A08,Intercostal Nerves,A08.800.800.720.800.350,http://id.nlm.nih.gov/mesh/D007367
Anatomy,Nervous System,A08,Sensory Receptor Cells,A08.800.950,http://id.nlm.nih.gov/mesh/D011984
Anatomy,Nervous System,A08,Chemoreceptor Cells,A08.800.950.500,http://id.nlm.nih.gov/mesh/D002628
Anatomy,Nervous System,A08,Neuroepithelial Cells,A08.800.950.500.530,http://id.nlm.nih.gov/mesh/D046569
Anatomy,Nervous System,A08,Neuroepithelial Bodies,A08.800.950.500.530.550,http://id.nlm.nih.gov/mesh/D046568
Anatomy,Nervous System,A08,Olfactory Receptor Neurons,A08.800.950.500.540,http://id.nlm.nih.gov/mesh/D018034
Anatomy,Nervous System,A08,"Paraganglia, Nonchromaffin",A08.800.950.500.600,http://id.nlm.nih.gov/mesh/D010234
Anatomy,Nervous System,A08,Aortic Bodies,A08.800.950.500.600.050,http://id.nlm.nih.gov/mesh/D001016
Anatomy,Nervous System,A08,Carotid Body,A08.800.950.500.600.150,http://id.nlm.nih.gov/mesh/D002344
Anatomy,Nervous System,A08,Glomus Jugulare,A08.800.950.500.600.350,http://id.nlm.nih.gov/mesh/D005924
Anatomy,Nervous System,A08,Glomus Tympanicum,A08.800.950.500.600.360,http://id.nlm.nih.gov/mesh/D043485
Anatomy,Nervous System,A08,Taste Buds,A08.800.950.500.800,http://id.nlm.nih.gov/mesh/D013650
Anatomy,Nervous System,A08,Mechanoreceptors,A08.800.950.750,http://id.nlm.nih.gov/mesh/D008465
Anatomy,Nervous System,A08,Golgi-Mazzoni Corpuscles,A08.800.950.750.300,http://id.nlm.nih.gov/mesh/D006057
Anatomy,Nervous System,A08,Merkel Cells,A08.800.950.750.425,http://id.nlm.nih.gov/mesh/D018862
Anatomy,Nervous System,A08,Muscle Spindles,A08.800.950.750.500,http://id.nlm.nih.gov/mesh/D009470
Anatomy,Nervous System,A08,Neuroepithelial Cells,A08.800.950.750.600,http://id.nlm.nih.gov/mesh/D046569
Anatomy,Nervous System,A08,"Hair Cells, Auditory",A08.800.950.750.600.350,http://id.nlm.nih.gov/mesh/D006198
Anatomy,Nervous System,A08,"Hair Cells, Auditory, Inner",A08.800.950.750.600.350.350,http://id.nlm.nih.gov/mesh/D006199
Anatomy,Nervous System,A08,"Hair Cells, Auditory, Outer",A08.800.950.750.600.350.365,http://id.nlm.nih.gov/mesh/D018072
Anatomy,Nervous System,A08,"Hair Cells, Vestibular",A08.800.950.750.600.675,http://id.nlm.nih.gov/mesh/D018069
Anatomy,Nervous System,A08,Pacinian Corpuscles,A08.800.950.750.700,http://id.nlm.nih.gov/mesh/D010141
Anatomy,Nervous System,A08,Pressoreceptors,A08.800.950.750.750,http://id.nlm.nih.gov/mesh/D011311
Anatomy,Nervous System,A08,Pulmonary Stretch Receptors,A08.800.950.750.780,http://id.nlm.nih.gov/mesh/D011661
Anatomy,Nervous System,A08,Nociceptors,A08.800.950.875,http://id.nlm.nih.gov/mesh/D009619
Anatomy,Nervous System,A08,Photoreceptor Cells,A08.800.950.937,http://id.nlm.nih.gov/mesh/D010786
Anatomy,Nervous System,A08,"Photoreceptor Cells, Invertebrate",A08.800.950.937.650,http://id.nlm.nih.gov/mesh/D017956
Anatomy,Nervous System,A08,"Photoreceptor Cells, Vertebrate",A08.800.950.937.670,http://id.nlm.nih.gov/mesh/D020419
Anatomy,Nervous System,A08,Photoreceptor Connecting Cilium,A08.800.950.937.670.049,http://id.nlm.nih.gov/mesh/D055212
Anatomy,Nervous System,A08,Retinal Cone Photoreceptor Cells,A08.800.950.937.670.100,http://id.nlm.nih.gov/mesh/D017949
Anatomy,Nervous System,A08,Retinal Photoreceptor Cell Inner Segment,A08.800.950.937.670.237,http://id.nlm.nih.gov/mesh/D055211
Anatomy,Nervous System,A08,Retinal Photoreceptor Cell Outer Segment,A08.800.950.937.670.375,http://id.nlm.nih.gov/mesh/D055214
Anatomy,Nervous System,A08,Rod Cell Outer Segment,A08.800.950.937.670.375.500,http://id.nlm.nih.gov/mesh/D012374
Anatomy,Nervous System,A08,Retinal Rod Photoreceptor Cells,A08.800.950.937.670.650,http://id.nlm.nih.gov/mesh/D017948
Anatomy,Nervous System,A08,Rod Cell Outer Segment,A08.800.950.937.670.650.650,http://id.nlm.nih.gov/mesh/D012374
Anatomy,Nervous System,A08,Thermoreceptors,A08.800.950.968,http://id.nlm.nih.gov/mesh/D013823
Anatomy,Nervous System,A08,Synapses,A08.850,http://id.nlm.nih.gov/mesh/D013569
Anatomy,Nervous System,A08,Electrical Synapses,A08.850.180,http://id.nlm.nih.gov/mesh/D054351
Anatomy,Nervous System,A08,Neuroeffector Junction,A08.850.550,http://id.nlm.nih.gov/mesh/D009451
Anatomy,Nervous System,A08,Neuromuscular Junction,A08.850.550.550,http://id.nlm.nih.gov/mesh/D009469
Anatomy,Nervous System,A08,Motor Endplate,A08.850.550.550.500,http://id.nlm.nih.gov/mesh/D009045
Anatomy,Nervous System,A08,Presynaptic Terminals,A08.850.700,http://id.nlm.nih.gov/mesh/D017729
Anatomy,Nervous System,A08,"Mossy Fibers, Hippocampal",A08.850.700.500,http://id.nlm.nih.gov/mesh/D019599
Anatomy,Nervous System,A08,Synaptic Membranes,A08.850.800,http://id.nlm.nih.gov/mesh/D013570
Anatomy,Nervous System,A08,Post-Synaptic Density,A08.850.800.500,http://id.nlm.nih.gov/mesh/D057907
Anatomy,Nervous System,A08,Synaptic Vesicles,A08.850.840,http://id.nlm.nih.gov/mesh/D013572
Anatomy,Sense Organs,A09,Sense Organs,A09,http://id.nlm.nih.gov/mesh/D012679
Anatomy,Sense Organs,A09,Ear,A09.246,http://id.nlm.nih.gov/mesh/D004423
Anatomy,Sense Organs,A09,"Ear, External",A09.246.272,http://id.nlm.nih.gov/mesh/D004431
Anatomy,Sense Organs,A09,Ear Auricle,A09.246.272.197,http://id.nlm.nih.gov/mesh/D054644
Anatomy,Sense Organs,A09,Ear Canal,A09.246.272.396,http://id.nlm.nih.gov/mesh/D004424
Anatomy,Sense Organs,A09,Ear Cartilage,A09.246.272.549,http://id.nlm.nih.gov/mesh/D004425
Anatomy,Sense Organs,A09,Tympanic Membrane,A09.246.272.702,http://id.nlm.nih.gov/mesh/D014432
Anatomy,Sense Organs,A09,"Ear, Middle",A09.246.397,http://id.nlm.nih.gov/mesh/D004432
Anatomy,Sense Organs,A09,Ear Ossicles,A09.246.397.247,http://id.nlm.nih.gov/mesh/D004429
Anatomy,Sense Organs,A09,Incus,A09.246.397.247.362,http://id.nlm.nih.gov/mesh/D007188
Anatomy,Sense Organs,A09,Malleus,A09.246.397.247.524,http://id.nlm.nih.gov/mesh/D008307
Anatomy,Sense Organs,A09,Stapes,A09.246.397.247.806,http://id.nlm.nih.gov/mesh/D013199
Anatomy,Sense Organs,A09,Eustachian Tube,A09.246.397.369,http://id.nlm.nih.gov/mesh/D005064
Anatomy,Sense Organs,A09,Glomus Tympanicum,A09.246.397.400,http://id.nlm.nih.gov/mesh/D043485
Anatomy,Sense Organs,A09,Stapedius,A09.246.397.727,http://id.nlm.nih.gov/mesh/D013198
Anatomy,Sense Organs,A09,Tensor Tympani,A09.246.397.749,http://id.nlm.nih.gov/mesh/D013719
Anatomy,Sense Organs,A09,"Ear, Inner",A09.246.631,http://id.nlm.nih.gov/mesh/D007758
Anatomy,Sense Organs,A09,Cochlea,A09.246.631.246,http://id.nlm.nih.gov/mesh/D003051
Anatomy,Sense Organs,A09,Basilar Membrane,A09.246.631.246.125,http://id.nlm.nih.gov/mesh/D001489
Anatomy,Sense Organs,A09,Cochlear Aqueduct,A09.246.631.246.280,http://id.nlm.nih.gov/mesh/D003052
Anatomy,Sense Organs,A09,Cochlear Duct,A09.246.631.246.292,http://id.nlm.nih.gov/mesh/D003053
Anatomy,Sense Organs,A09,Stria Vascularis,A09.246.631.246.292.876,http://id.nlm.nih.gov/mesh/D013316
Anatomy,Sense Organs,A09,Tectorial Membrane,A09.246.631.246.292.938,http://id.nlm.nih.gov/mesh/D013680
Anatomy,Sense Organs,A09,Organ of Corti,A09.246.631.246.577,http://id.nlm.nih.gov/mesh/D009925
Anatomy,Sense Organs,A09,"Hair Cells, Auditory",A09.246.631.246.577.325,http://id.nlm.nih.gov/mesh/D006198
Anatomy,Sense Organs,A09,"Hair Cells, Auditory, Inner",A09.246.631.246.577.325.315,http://id.nlm.nih.gov/mesh/D006199
Anatomy,Sense Organs,A09,"Hair Cells, Auditory, Outer",A09.246.631.246.577.325.380,http://id.nlm.nih.gov/mesh/D018072
Anatomy,Sense Organs,A09,Labyrinth Supporting Cells,A09.246.631.246.577.543,http://id.nlm.nih.gov/mesh/D007760
Anatomy,Sense Organs,A09,"Round Window, Ear",A09.246.631.246.814,http://id.nlm.nih.gov/mesh/D012405
Anatomy,Sense Organs,A09,Scala Tympani,A09.246.631.246.848,http://id.nlm.nih.gov/mesh/D012533
Anatomy,Sense Organs,A09,Scala Vestibuli,A09.246.631.246.874,http://id.nlm.nih.gov/mesh/D054738
Anatomy,Sense Organs,A09,Spiral Ganglion,A09.246.631.246.900,http://id.nlm.nih.gov/mesh/D013136
Anatomy,Sense Organs,A09,Spiral Lamina,A09.246.631.246.930,http://id.nlm.nih.gov/mesh/D013137
Anatomy,Sense Organs,A09,Spiral Ligament of Cochlea,A09.246.631.246.965,http://id.nlm.nih.gov/mesh/D055493
Anatomy,Sense Organs,A09,Semicircular Canals,A09.246.631.663,http://id.nlm.nih.gov/mesh/D012665
Anatomy,Sense Organs,A09,Semicircular Ducts,A09.246.631.663.500,http://id.nlm.nih.gov/mesh/D054776
Anatomy,Sense Organs,A09,"Hair Cells, Ampulla",A09.246.631.663.500.500,http://id.nlm.nih.gov/mesh/D054777
Anatomy,Sense Organs,A09,"Vestibule, Labyrinth",A09.246.631.909,http://id.nlm.nih.gov/mesh/D014722
Anatomy,Sense Organs,A09,"Oval Window, Ear",A09.246.631.909.551,http://id.nlm.nih.gov/mesh/D010046
Anatomy,Sense Organs,A09,Saccule and Utricle,A09.246.631.909.625,http://id.nlm.nih.gov/mesh/D012444
Anatomy,Sense Organs,A09,Acoustic Maculae,A09.246.631.909.625.125,http://id.nlm.nih.gov/mesh/D008267
Anatomy,Sense Organs,A09,"Hair Cells, Vestibular",A09.246.631.909.625.125.340,http://id.nlm.nih.gov/mesh/D018069
Anatomy,Sense Organs,A09,Otolithic Membrane,A09.246.631.909.625.125.680,http://id.nlm.nih.gov/mesh/D010037
Anatomy,Sense Organs,A09,Vestibular Aqueduct,A09.246.631.909.957,http://id.nlm.nih.gov/mesh/D014723
Anatomy,Sense Organs,A09,Endolymphatic Duct,A09.246.631.909.957.360,http://id.nlm.nih.gov/mesh/D004711
Anatomy,Sense Organs,A09,Endolymphatic Sac,A09.246.631.909.957.360.701,http://id.nlm.nih.gov/mesh/D004712
Anatomy,Sense Organs,A09,Eye,A09.371,http://id.nlm.nih.gov/mesh/D005123
Anatomy,Sense Organs,A09,Anterior Eye Segment,A09.371.060,http://id.nlm.nih.gov/mesh/D000869
Anatomy,Sense Organs,A09,Anterior Chamber,A09.371.060.067,http://id.nlm.nih.gov/mesh/D000867
Anatomy,Sense Organs,A09,Aqueous Humor,A09.371.060.067.070,http://id.nlm.nih.gov/mesh/D001082
Anatomy,Sense Organs,A09,"Endothelium, Corneal",A09.371.060.067.318,http://id.nlm.nih.gov/mesh/D004728
Anatomy,Sense Organs,A09,Ciliary Body,A09.371.060.160,http://id.nlm.nih.gov/mesh/D002924
Anatomy,Sense Organs,A09,Conjunctiva,A09.371.060.200,http://id.nlm.nih.gov/mesh/D003228
Anatomy,Sense Organs,A09,Cornea,A09.371.060.217,http://id.nlm.nih.gov/mesh/D003315
Anatomy,Sense Organs,A09,Bowman Membrane,A09.371.060.217.113,http://id.nlm.nih.gov/mesh/D050541
Anatomy,Sense Organs,A09,Corneal Stroma,A09.371.060.217.228,http://id.nlm.nih.gov/mesh/D003319
Anatomy,Sense Organs,A09,Descemet Membrane,A09.371.060.217.271,http://id.nlm.nih.gov/mesh/D003886
Anatomy,Sense Organs,A09,"Endothelium, Corneal",A09.371.060.217.318,http://id.nlm.nih.gov/mesh/D004728
Anatomy,Sense Organs,A09,"Epithelium, Corneal",A09.371.060.217.325,http://id.nlm.nih.gov/mesh/D019573
Anatomy,Sense Organs,A09,Limbus Corneae,A09.371.060.217.659,http://id.nlm.nih.gov/mesh/D016850
Anatomy,Sense Organs,A09,Iris,A09.371.060.450,http://id.nlm.nih.gov/mesh/D007498
Anatomy,Sense Organs,A09,Pupil,A09.371.060.450.780,http://id.nlm.nih.gov/mesh/D011680
Anatomy,Sense Organs,A09,"Lens, Crystalline",A09.371.060.500,http://id.nlm.nih.gov/mesh/D007908
Anatomy,Sense Organs,A09,"Lens Capsule, Crystalline",A09.371.060.500.155,http://id.nlm.nih.gov/mesh/D007903
Anatomy,Sense Organs,A09,Posterior Capsule of the Lens,A09.371.060.500.155.500,http://id.nlm.nih.gov/mesh/D057852
Anatomy,Sense Organs,A09,"Lens Cortex, Crystalline",A09.371.060.500.225,http://id.nlm.nih.gov/mesh/D007904
Anatomy,Sense Organs,A09,"Lens Nucleus, Crystalline",A09.371.060.500.670,http://id.nlm.nih.gov/mesh/D007907
Anatomy,Sense Organs,A09,Trabecular Meshwork,A09.371.060.932,http://id.nlm.nih.gov/mesh/D014129
Anatomy,Sense Organs,A09,Anterior Capsule of the Lens,A09.371.061,http://id.nlm.nih.gov/mesh/D057866
Anatomy,Sense Organs,A09,"Axial Length, Eye",A09.371.199,http://id.nlm.nih.gov/mesh/D058452
Anatomy,Sense Organs,A09,Eyelids,A09.371.337,http://id.nlm.nih.gov/mesh/D005143
Anatomy,Sense Organs,A09,Conjunctiva,A09.371.337.168,http://id.nlm.nih.gov/mesh/D003228
Anatomy,Sense Organs,A09,Eyelashes,A09.371.337.338,http://id.nlm.nih.gov/mesh/D005140
Anatomy,Sense Organs,A09,Meibomian Glands,A09.371.337.614,http://id.nlm.nih.gov/mesh/D008537
Anatomy,Sense Organs,A09,Lacrimal Apparatus,A09.371.463,http://id.nlm.nih.gov/mesh/D007765
Anatomy,Sense Organs,A09,Nasolacrimal Duct,A09.371.463.640,http://id.nlm.nih.gov/mesh/D009301
Anatomy,Sense Organs,A09,Oculomotor Muscles,A09.371.613,http://id.nlm.nih.gov/mesh/D009801
Anatomy,Sense Organs,A09,Pigment Epithelium of Eye,A09.371.670,http://id.nlm.nih.gov/mesh/D010857
Anatomy,Sense Organs,A09,Retinal Pigment Epithelium,A09.371.670.500,http://id.nlm.nih.gov/mesh/D055213
Anatomy,Sense Organs,A09,Posterior Eye Segment,A09.371.714,http://id.nlm.nih.gov/mesh/D057972
Anatomy,Sense Organs,A09,Vitreous Body,A09.371.714.500,http://id.nlm.nih.gov/mesh/D014822
Anatomy,Sense Organs,A09,Retina,A09.371.729,http://id.nlm.nih.gov/mesh/D012160
Anatomy,Sense Organs,A09,Blood-Retinal Barrier,A09.371.729.055,http://id.nlm.nih.gov/mesh/D001813
Anatomy,Sense Organs,A09,Fundus Oculi,A09.371.729.313,http://id.nlm.nih.gov/mesh/D005654
Anatomy,Sense Organs,A09,Macula Lutea,A09.371.729.522,http://id.nlm.nih.gov/mesh/D008266
Anatomy,Sense Organs,A09,Fovea Centralis,A09.371.729.522.436,http://id.nlm.nih.gov/mesh/D005584
Anatomy,Sense Organs,A09,Optic Disk,A09.371.729.690,http://id.nlm.nih.gov/mesh/D009898
Anatomy,Sense Organs,A09,Retinal Neurons,A09.371.729.831,http://id.nlm.nih.gov/mesh/D055351
Anatomy,Sense Organs,A09,Amacrine Cells,A09.371.729.831.500,http://id.nlm.nih.gov/mesh/D025042
Anatomy,Sense Organs,A09,Photoreceptor Cells,A09.371.729.831.625,http://id.nlm.nih.gov/mesh/D010786
Anatomy,Sense Organs,A09,"Photoreceptor Cells, Invertebrate",A09.371.729.831.625.660,http://id.nlm.nih.gov/mesh/D017956
Anatomy,Sense Organs,A09,"Photoreceptor Cells, Vertebrate",A09.371.729.831.625.670,http://id.nlm.nih.gov/mesh/D020419
Anatomy,Sense Organs,A09,Photoreceptor Connecting Cilium,A09.371.729.831.625.670.049,http://id.nlm.nih.gov/mesh/D055212
Anatomy,Sense Organs,A09,Retinal Cone Photoreceptor Cells,A09.371.729.831.625.670.100,http://id.nlm.nih.gov/mesh/D017949
Anatomy,Sense Organs,A09,Retinal Photoreceptor Cell Inner Segment,A09.371.729.831.625.670.237,http://id.nlm.nih.gov/mesh/D055211
Anatomy,Sense Organs,A09,Retinal Photoreceptor Cell Outer Segment,A09.371.729.831.625.670.375,http://id.nlm.nih.gov/mesh/D055214
Anatomy,Sense Organs,A09,Rod Cell Outer Segment,A09.371.729.831.625.670.375.500,http://id.nlm.nih.gov/mesh/D012374
Anatomy,Sense Organs,A09,Retinal Rod Photoreceptor Cells,A09.371.729.831.625.670.650,http://id.nlm.nih.gov/mesh/D017948
Anatomy,Sense Organs,A09,Rod Cell Outer Segment,A09.371.729.831.625.670.650.650,http://id.nlm.nih.gov/mesh/D012374
Anatomy,Sense Organs,A09,Retinal Bipolar Cells,A09.371.729.831.750,http://id.nlm.nih.gov/mesh/D051245
Anatomy,Sense Organs,A09,Retinal Ganglion Cells,A09.371.729.831.875,http://id.nlm.nih.gov/mesh/D012165
Anatomy,Sense Organs,A09,Retinal Horizontal Cells,A09.371.729.831.937,http://id.nlm.nih.gov/mesh/D051248
Anatomy,Sense Organs,A09,Retinal Pigment Epithelium,A09.371.729.887,http://id.nlm.nih.gov/mesh/D055213
Anatomy,Sense Organs,A09,Sclera,A09.371.784,http://id.nlm.nih.gov/mesh/D012590
Anatomy,Sense Organs,A09,Tenon Capsule,A09.371.839,http://id.nlm.nih.gov/mesh/D058475
Anatomy,Sense Organs,A09,Uvea,A09.371.894,http://id.nlm.nih.gov/mesh/D014602
Anatomy,Sense Organs,A09,Blood-Aqueous Barrier,A09.371.894.030,http://id.nlm.nih.gov/mesh/D018916
Anatomy,Sense Organs,A09,Choroid,A09.371.894.223,http://id.nlm.nih.gov/mesh/D002829
Anatomy,Sense Organs,A09,Bruch Membrane,A09.371.894.223.250,http://id.nlm.nih.gov/mesh/D016570
Anatomy,Sense Organs,A09,Ciliary Body,A09.371.894.280,http://id.nlm.nih.gov/mesh/D002924
Anatomy,Sense Organs,A09,Iris,A09.371.894.513,http://id.nlm.nih.gov/mesh/D007498
Anatomy,Sense Organs,A09,Pupil,A09.371.894.513.780,http://id.nlm.nih.gov/mesh/D011680
Anatomy,Sense Organs,A09,Nose,A09.531,http://id.nlm.nih.gov/mesh/D009666
Anatomy,Sense Organs,A09,Olfactory Mucosa,A09.531.623,http://id.nlm.nih.gov/mesh/D009831
Anatomy,Sense Organs,A09,Olfactory Receptor Neurons,A09.531.623.580,http://id.nlm.nih.gov/mesh/D018034
Anatomy,Sense Organs,A09,Vomeronasal Organ,A09.531.940,http://id.nlm.nih.gov/mesh/D019147
Anatomy,Sense Organs,A09,Taste Buds,A09.846,http://id.nlm.nih.gov/mesh/D013650
Anatomy,Stomatognathic System,A14,Stomatognathic System,A14,http://id.nlm.nih.gov/mesh/D013284
Anatomy,Stomatognathic System,A14,Cheek,A14.194,http://id.nlm.nih.gov/mesh/D002610
Anatomy,Stomatognathic System,A14,Facial Muscles,A14.363,http://id.nlm.nih.gov/mesh/D005152
Anatomy,Stomatognathic System,A14,Jaw,A14.521,http://id.nlm.nih.gov/mesh/D007568
Anatomy,Stomatognathic System,A14,Alveolar Process,A14.521.125,http://id.nlm.nih.gov/mesh/D000539
Anatomy,Stomatognathic System,A14,Tooth Socket,A14.521.125.800,http://id.nlm.nih.gov/mesh/D020390
Anatomy,Stomatognathic System,A14,Dental Arch,A14.521.320,http://id.nlm.nih.gov/mesh/D003724
Anatomy,Stomatognathic System,A14,Mandible,A14.521.632,http://id.nlm.nih.gov/mesh/D008334
Anatomy,Stomatognathic System,A14,Chin,A14.521.632.300,http://id.nlm.nih.gov/mesh/D002680
Anatomy,Stomatognathic System,A14,Mandibular Condyle,A14.521.632.600,http://id.nlm.nih.gov/mesh/D008335
Anatomy,Stomatognathic System,A14,Maxilla,A14.521.645,http://id.nlm.nih.gov/mesh/D008437
Anatomy,Stomatognathic System,A14,Palate,A14.521.658,http://id.nlm.nih.gov/mesh/D010159
Anatomy,Stomatognathic System,A14,"Palate, Hard",A14.521.658.660,http://id.nlm.nih.gov/mesh/D021362
Anatomy,Stomatognathic System,A14,Masticatory Muscles,A14.530,http://id.nlm.nih.gov/mesh/D008410
Anatomy,Stomatognathic System,A14,Masseter Muscle,A14.530.630,http://id.nlm.nih.gov/mesh/D008406
Anatomy,Stomatognathic System,A14,Pterygoid Muscles,A14.530.790,http://id.nlm.nih.gov/mesh/D011626
Anatomy,Stomatognathic System,A14,Temporal Muscle,A14.530.940,http://id.nlm.nih.gov/mesh/D013703
Anatomy,Stomatognathic System,A14,Mouth,A14.549,http://id.nlm.nih.gov/mesh/D009055
Anatomy,Stomatognathic System,A14,Dentition,A14.549.167,http://id.nlm.nih.gov/mesh/D003817
Anatomy,Stomatognathic System,A14,"Dentition, Mixed",A14.549.167.229,http://id.nlm.nih.gov/mesh/D003818
Anatomy,Stomatognathic System,A14,"Dentition, Permanent",A14.549.167.237,http://id.nlm.nih.gov/mesh/D019229
Anatomy,Stomatognathic System,A14,Diastema,A14.549.167.333,http://id.nlm.nih.gov/mesh/D003970
Anatomy,Stomatognathic System,A14,Periodontium,A14.549.167.646,http://id.nlm.nih.gov/mesh/D010519
Anatomy,Stomatognathic System,A14,Alveolar Process,A14.549.167.646.094,http://id.nlm.nih.gov/mesh/D000539
Anatomy,Stomatognathic System,A14,Tooth Socket,A14.549.167.646.094.800,http://id.nlm.nih.gov/mesh/D020390
Anatomy,Stomatognathic System,A14,Dental Cementum,A14.549.167.646.267,http://id.nlm.nih.gov/mesh/D003739
Anatomy,Stomatognathic System,A14,Epithelial Attachment,A14.549.167.646.374,http://id.nlm.nih.gov/mesh/D004846
Anatomy,Stomatognathic System,A14,Gingiva,A14.549.167.646.480,http://id.nlm.nih.gov/mesh/D005881
Anatomy,Stomatognathic System,A14,Periapical Tissue,A14.549.167.646.700,http://id.nlm.nih.gov/mesh/D010486
Anatomy,Stomatognathic System,A14,Periodontal Ligament,A14.549.167.646.771,http://id.nlm.nih.gov/mesh/D010513
Anatomy,Stomatognathic System,A14,Tooth,A14.549.167.860,http://id.nlm.nih.gov/mesh/D014070
Anatomy,Stomatognathic System,A14,Bicuspid,A14.549.167.860.150,http://id.nlm.nih.gov/mesh/D001641
Anatomy,Stomatognathic System,A14,Cuspid,A14.549.167.860.200,http://id.nlm.nih.gov/mesh/D003481
Anatomy,Stomatognathic System,A14,Incisor,A14.549.167.860.425,http://id.nlm.nih.gov/mesh/D007180
Anatomy,Stomatognathic System,A14,Molar,A14.549.167.860.525,http://id.nlm.nih.gov/mesh/D008963
Anatomy,Stomatognathic System,A14,"Molar, Third",A14.549.167.860.525.500,http://id.nlm.nih.gov/mesh/D008964
Anatomy,Stomatognathic System,A14,"Tooth, Deciduous",A14.549.167.860.700,http://id.nlm.nih.gov/mesh/D014094
